Milliseconds,Latitude,Longitude,Altitude,Speed,Speed3D,TS,GpsAccuracy,GpsFix
6978,51.5405648,-0.0246299,15.64,2.458,2.47,1688908520397000,173,3
7040,51.540564,-0.0246315,15.633,2.466,2.46,1688908520459000,181,3
7095,51.5405632,-0.0246331,15.638,2.492,2.47,1688908520514000,181,3
7150,51.5405624,-0.0246345,15.628,2.454,2.49,1688908520569000,181,3
7205,51.5405615,-0.0246361,15.64,2.497,2.45,1688908520624000,181,3
7260,51.5405608,-0.0246375,15.628,2.392,2.5,1688908520679000,181,3
7315,51.5405601,-0.0246388,15.639,2.331,2.39,1688908520734000,181,3
7370,51.5405593,-0.0246403,15.644,2.341,2.33,1688908520789000,181,3
7425,51.5405586,-0.0246418,15.606,2.282,2.34,1688908520844000,181,3
7480,51.5405579,-0.0246431,15.563,2.208,2.28,1688908520899000,181,3
7535,51.5405571,-0.0246446,15.55,2.191,2.21,1688908520954000,181,3
7590,51.5405564,-0.0246459,15.544,2.173,2.19,1688908521009000,181,3
7645,51.5405557,-0.0246472,15.549,2.109,2.17,1688908521064000,181,3
7700,51.5405551,-0.0246483,15.535,1.958,2.11,1688908521119000,181,3
7755,51.5405543,-0.0246495,15.53,2.051,1.96,1688908521174000,181,3
7810,51.5405535,-0.0246509,15.547,2.128,2.05,1688908521229000,181,3
7865,51.540553,-0.0246521,15.539,1.98,2.13,1688908521284000,181,3
7920,51.5405524,-0.0246532,15.537,1.856,1.98,1688908521339000,181,3
7975,51.5405517,-0.0246543,15.546,1.893,1.86,1688908521394000,181,3
8030,51.5405511,-0.0246554,15.529,1.84,1.89,1688908521449000,132,3
8082,51.5405505,-0.0246566,15.55,1.867,1.84,1688908521501000,132,3
8134,51.5405499,-0.0246577,15.525,1.825,1.87,1688908521553000,132,3
8186,51.5405492,-0.0246587,15.491,1.77,1.83,1688908521605000,132,3
8238,51.5405486,-0.0246598,15.493,1.774,1.77,1688908521657000,132,3
8290,51.540548,-0.024661,15.487,1.769,1.77,1688908521709000,132,3
8342,51.5405473,-0.0246619,15.472,1.763,1.77,1688908521761000,132,3
8394,51.5405467,-0.0246628,15.465,1.68,1.76,1688908521813000,132,3
8446,51.5405461,-0.0246637,15.435,1.576,1.68,1688908521865000,132,3
8498,51.5405456,-0.0246645,15.409,1.496,1.58,1688908521917000,132,3
8551,51.540545,-0.0246653,15.409,1.504,1.5,1688908521970000,132,3
8603,51.5405445,-0.0246663,15.408,1.501,1.5,1688908522022000,132,3
8655,51.5405441,-0.0246671,15.4,1.422,1.5,1688908522074000,132,3
8707,51.5405436,-0.0246678,15.391,1.309,1.42,1688908522126000,132,3
8759,51.5405431,-0.0246686,15.397,1.362,1.31,1688908522178000,132,3
8811,51.5405425,-0.0246693,15.403,1.369,1.36,1688908522230000,132,3
8863,51.5405421,-0.0246699,15.406,1.259,1.37,1688908522282000,132,3
8915,51.5405417,-0.0246706,15.409,1.22,1.26,1688908522334000,132,3
8967,51.5405413,-0.0246711,15.408,1.135,1.22,1688908522386000,132,3
9020,51.5405409,-0.0246719,15.446,1.204,1.14,1688908522439000,136,3
9075,51.5405404,-0.0246726,15.446,1.253,1.2,1688908522494000,136,3
9130,51.5405399,-0.0246736,15.408,1.333,1.25,1688908522549000,136,3
9185,51.5405395,-0.0246743,15.372,1.227,1.33,1688908522604000,136,3
9240,51.5405392,-0.0246749,15.383,1.12,1.23,1688908522659000,136,3
9295,51.5405389,-0.0246754,15.404,1.056,1.12,1688908522714000,136,3
9350,51.5405387,-0.0246759,15.417,0.962,1.06,1688908522769000,136,3
9405,51.5405384,-0.0246763,15.43,0.91,0.96,1688908522824000,136,3
9460,51.5405381,-0.0246769,15.412,0.914,0.91,1688908522879000,136,3
9515,51.5405378,-0.0246774,15.395,0.89,0.92,1688908522934000,136,3
9570,51.5405375,-0.0246779,15.426,0.895,0.89,1688908522989000,136,3
9625,51.5405373,-0.0246785,15.434,0.874,0.9,1688908523044000,136,3
9680,51.5405371,-0.0246788,15.438,0.808,0.87,1688908523099000,136,3
9735,51.5405368,-0.0246793,15.432,0.804,0.81,1688908523154000,136,3
9790,51.5405366,-0.0246798,15.412,0.771,0.81,1688908523209000,136,3
9845,51.5405364,-0.0246804,15.419,0.818,0.77,1688908523264000,136,3
9900,51.5405361,-0.0246808,15.435,0.809,0.82,1688908523319000,136,3
9955,51.540536,-0.024681,15.412,0.636,0.81,1688908523374000,136,3
10010,51.5405358,-0.0246811,15.408,0.568,0.64,1688908523429000,143,3
10065,51.5405356,-0.0246813,15.424,0.599,0.57,1688908523484000,143,3
10120,51.5405354,-0.0246817,15.442,0.619,0.6,1688908523539000,143,3
10175,51.5405351,-0.0246818,15.46,0.627,0.62,1688908523594000,143,3
10230,51.5405348,-0.024682,15.475,0.627,0.63,1688908523649000,143,3
10285,51.5405347,-0.0246823,15.465,0.538,0.63,1688908523704000,143,3
10340,51.5405345,-0.0246826,15.442,0.512,0.54,1688908523759000,143,3
10395,51.5405342,-0.0246831,15.444,0.627,0.51,1688908523814000,143,3
10450,51.5405341,-0.0246834,15.473,0.59,0.63,1688908523869000,143,3
10505,51.5405341,-0.0246835,15.49,0.43,0.59,1688908523924000,143,3
10560,51.5405339,-0.0246839,15.532,0.521,0.43,1688908523979000,143,3
10615,51.5405335,-0.0246844,15.54,0.683,0.52,1688908524034000,143,3
10670,51.5405333,-0.0246849,15.513,0.724,0.68,1688908524089000,143,3
10725,51.5405329,-0.0246854,15.525,0.757,0.72,1688908524144000,143,3
10780,51.5405326,-0.0246856,15.559,0.728,0.76,1688908524199000,143,3
10835,51.5405325,-0.0246857,15.563,0.496,0.73,1688908524254000,143,3
10890,51.5405323,-0.0246861,15.564,0.453,0.5,1688908524309000,143,3
10945,51.540532,-0.0246866,15.528,0.613,0.45,1688908524364000,143,3
11000,51.5405318,-0.024687,15.522,0.583,0.61,1688908524419000,143,3
11058,51.5405315,-0.0246873,15.514,0.584,0.58,1688908524477000,143,3
11116,51.5405311,-0.0246877,15.5,0.64,0.58,1688908524535000,143,3
11174,51.5405309,-0.0246881,15.491,0.632,0.64,1688908524593000,143,3
11232,51.5405307,-0.0246885,15.474,0.541,0.63,1688908524651000,143,3
11290,51.5405305,-0.0246888,15.454,0.482,0.54,1688908524709000,143,3
11348,51.5405301,-0.0246892,15.429,0.545,0.48,1688908524767000,143,3
11406,51.5405297,-0.0246896,15.366,0.53,0.54,1688908524825000,143,3
11464,51.5405294,-0.0246902,15.288,0.56,0.53,1688908524883000,143,3
11522,51.540529,-0.0246906,15.248,0.59,0.56,1688908524941000,143,3
11580,51.5405287,-0.0246911,15.22,0.682,0.59,1688908524999000,143,3
11638,51.5405284,-0.0246915,15.212,0.7,0.68,1688908525057000,143,3
11696,51.540528,-0.0246918,15.205,0.746,0.7,1688908525115000,143,3
11754,51.5405276,-0.0246921,15.201,0.741,0.75,1688908525173000,143,3
11812,51.5405274,-0.0246924,15.21,0.646,0.74,1688908525231000,143,3
11870,51.5405272,-0.0246927,15.218,0.553,0.65,1688908525289000,143,3
11928,51.5405269,-0.0246931,15.206,0.597,0.55,1688908525347000,143,3
11986,51.5405265,-0.0246935,15.207,0.709,0.6,1688908525405000,143,3
12045,51.5405262,-0.0246939,15.186,0.674,0.71,1688908525464000,143,3
12100,51.5405259,-0.0246942,15.134,0.545,0.67,1688908525519000,143,3
12155,51.5405256,-0.0246946,15.096,0.577,0.54,1688908525574000,143,3
12210,51.5405252,-0.0246951,15.075,0.678,0.58,1688908525629000,143,3
12265,51.540525,-0.0246957,15.053,0.724,0.68,1688908525684000,143,3
12320,51.5405248,-0.0246964,15.037,0.75,0.72,1688908525739000,143,3
12375,51.5405245,-0.0246969,15.02,0.751,0.75,1688908525794000,143,3
12430,51.5405242,-0.0246973,14.998,0.724,0.75,1688908525849000,143,3
12485,51.5405239,-0.0246977,14.98,0.733,0.72,1688908525904000,143,3
12540,51.5405236,-0.0246983,14.964,0.757,0.73,1688908525959000,143,3
12595,51.5405234,-0.0246987,14.941,0.73,0.76,1688908526014000,143,3
12650,51.540523,-0.0246993,14.925,0.799,0.73,1688908526069000,143,3
12705,51.5405228,-0.0246997,14.893,0.755,0.8,1688908526124000,143,3
12760,51.5405225,-0.0247001,14.884,0.739,0.76,1688908526179000,143,3
12815,51.5405222,-0.0247007,14.858,0.796,0.74,1688908526234000,143,3
12870,51.5405221,-0.0247014,14.836,0.82,0.8,1688908526289000,143,3
12925,51.5405218,-0.0247017,14.853,0.715,0.82,1688908526344000,143,3
12980,51.5405215,-0.0247021,14.851,0.745,0.72,1688908526399000,143,3
13035,51.5405213,-0.0247028,14.81,0.822,0.75,1688908526454000,143,3
13087,51.5405209,-0.0247035,14.818,0.974,0.82,1688908526506000,143,3
13139,51.5405207,-0.0247042,14.804,0.926,0.97,1688908526558000,143,3
13191,51.5405206,-0.0247048,14.802,0.885,0.93,1688908526610000,143,3
13243,51.5405204,-0.0247054,14.792,0.842,0.88,1688908526662000,143,3
13295,51.5405201,-0.0247059,14.796,0.804,0.84,1688908526714000,143,3
13347,51.5405199,-0.0247066,14.791,0.883,0.8,1688908526766000,143,3
13399,51.5405197,-0.0247075,14.785,0.976,0.88,1688908526818000,143,3
13451,51.5405193,-0.0247084,14.756,0.994,0.98,1688908526870000,143,3
13503,51.540519,-0.0247092,14.725,0.977,0.99,1688908526922000,143,3
13556,51.5405189,-0.0247098,14.686,0.844,0.98,1688908526975000,143,3
13608,51.5405186,-0.0247109,14.653,0.959,0.84,1688908527027000,143,3
13660,51.5405184,-0.0247118,14.64,0.988,0.96,1688908527079000,143,3
13712,51.5405182,-0.0247125,14.585,0.945,0.99,1688908527131000,143,3
13764,51.5405176,-0.0247135,14.449,1.012,0.94,1688908527183000,143,3
13816,51.5405172,-0.0247141,14.431,1.053,1.01,1688908527235000,143,3
13868,51.540517,-0.0247147,14.414,0.973,1.05,1688908527287000,143,3
13920,51.5405166,-0.0247157,14.416,1.164,0.97,1688908527339000,143,3
13972,51.5405164,-0.0247166,14.389,1.129,1.16,1688908527391000,143,3
14025,51.5405162,-0.0247175,14.372,1.141,1.13,1688908527444000,151,3
14080,51.540516,-0.0247184,14.353,1.192,1.14,1688908527499000,151,3
14135,51.5405158,-0.0247193,14.343,1.125,1.19,1688908527554000,151,3
14190,51.5405157,-0.02472,14.344,1.056,1.13,1688908527609000,151,3
14245,51.5405155,-0.0247209,14.349,1.059,1.06,1688908527664000,151,3
14300,51.5405153,-0.0247217,14.333,1.048,1.06,1688908527719000,151,3
14355,51.5405152,-0.0247227,14.318,1.078,1.05,1688908527774000,151,3
14410,51.5405151,-0.0247234,14.319,0.983,1.08,1688908527829000,151,3
14465,51.5405148,-0.0247239,14.326,0.888,0.98,1688908527884000,151,3
14520,51.5405145,-0.0247247,14.339,0.957,0.89,1688908527939000,151,3
14575,51.5405143,-0.0247257,14.3,1.009,0.96,1688908527994000,151,3
14630,51.5405141,-0.0247263,14.309,0.933,1.01,1688908528049000,151,3
14685,51.5405142,-0.0247271,14.304,0.847,0.93,1688908528104000,151,3
14740,51.540514,-0.024728,14.289,0.903,0.85,1688908528159000,151,3
14795,51.5405136,-0.0247287,14.293,0.935,0.9,1688908528214000,151,3
14850,51.5405133,-0.0247295,14.243,0.945,0.94,1688908528269000,151,3
14905,51.5405129,-0.0247305,14.195,1.025,0.95,1688908528324000,151,3
14960,51.5405127,-0.0247314,14.138,0.99,1.03,1688908528379000,151,3
15015,51.5405125,-0.0247322,14.103,0.947,0.99,1688908528434000,143,3
15070,51.5405122,-0.024733,14.071,0.974,0.95,1688908528489000,143,3
15125,51.5405118,-0.0247339,14.041,1.037,0.97,1688908528544000,143,3
15180,51.5405116,-0.0247348,14.037,1.055,1.04,1688908528599000,143,3
15235,51.5405115,-0.0247359,14.028,1.126,1.06,1688908528654000,143,3
15290,51.5405113,-0.0247366,14.041,1.067,1.13,1688908528709000,143,3
15345,51.540511,-0.0247375,14.044,1.13,1.07,1688908528764000,143,3
15400,51.5405107,-0.0247385,14.041,1.182,1.13,1688908528819000,143,3
15455,51.5405104,-0.0247392,14.055,1.153,1.18,1688908528874000,143,3
15510,51.5405101,-0.0247402,14.044,1.193,1.15,1688908528929000,143,3
15565,51.5405098,-0.0247412,14.003,1.23,1.19,1688908528984000,143,3
15620,51.5405095,-0.0247424,13.966,1.324,1.23,1688908529039000,143,3
15675,51.5405092,-0.0247436,13.947,1.426,1.32,1688908529094000,143,3
15730,51.5405087,-0.0247447,13.937,1.433,1.43,1688908529149000,143,3
15785,51.5405085,-0.0247457,13.899,1.367,1.43,1688908529204000,143,3
15840,51.5405084,-0.0247468,13.898,1.323,1.37,1688908529259000,143,3
15895,51.5405082,-0.0247481,13.902,1.38,1.32,1688908529314000,143,3
15950,51.5405079,-0.0247493,13.913,1.487,1.38,1688908529369000,143,3
16005,51.5405077,-0.0247504,13.915,1.433,1.49,1688908529424000,137,3
16063,51.5405076,-0.0247515,13.919,1.4,1.43,1688908529482000,137,3
16121,51.5405074,-0.0247529,13.914,1.514,1.4,1688908529540000,137,3
16179,51.5405071,-0.0247542,13.911,1.58,1.51,1688908529598000,137,3
16237,51.5405068,-0.0247555,13.897,1.542,1.58,1688908529656000,137,3
16295,51.5405064,-0.0247565,13.842,1.506,1.54,1688908529714000,137,3
16353,51.5405061,-0.0247579,13.808,1.552,1.51,1688908529772000,137,3
16411,51.5405061,-0.0247594,13.838,1.607,1.55,1688908529830000,137,3
16469,51.5405059,-0.0247607,13.822,1.571,1.61,1688908529888000,137,3
16527,51.5405055,-0.0247618,13.788,1.526,1.57,1688908529946000,137,3
16585,51.5405051,-0.0247631,13.749,1.61,1.53,1688908530004000,137,3
16643,51.5405047,-0.0247645,13.745,1.692,1.61,1688908530062000,137,3
16701,51.5405044,-0.0247659,13.734,1.71,1.69,1688908530120000,137,3
16759,51.5405041,-0.0247672,13.723,1.699,1.71,1688908530178000,137,3
16817,51.5405037,-0.0247686,13.716,1.765,1.7,1688908530236000,137,3
16875,51.5405034,-0.0247699,13.708,1.718,1.77,1688908530294000,137,3
16933,51.5405029,-0.0247711,13.731,1.757,1.72,1688908530352000,137,3
16991,51.5405027,-0.0247726,13.737,1.751,1.76,1688908530410000,137,3
17050,51.5405021,-0.0247739,13.725,1.808,1.75,1688908530469000,137,3
17105,51.5405015,-0.0247752,13.74,1.828,1.81,1688908530524000,137,3
17160,51.5405009,-0.0247764,13.732,1.802,1.83,1688908530579000,137,3
17215,51.5405004,-0.0247778,13.735,1.899,1.8,1688908530634000,137,3
17270,51.5404999,-0.0247793,13.713,1.931,1.9,1688908530689000,137,3
17325,51.5404995,-0.024781,13.721,2.06,1.93,1688908530744000,137,3
17380,51.5404992,-0.0247826,13.757,2.05,2.06,1688908530799000,137,3
17435,51.5404987,-0.0247841,13.76,2.051,2.05,1688908530854000,137,3
17490,51.5404978,-0.0247859,13.657,2.146,2.05,1688908530909000,137,3
17545,51.5404969,-0.0247877,13.532,2.193,2.15,1688908530964000,137,3
17600,51.5404962,-0.0247895,13.417,2.199,2.19,1688908531019000,137,3
17655,51.5404956,-0.0247911,13.348,2.12,2.2,1688908531074000,137,3
17710,51.5404952,-0.0247927,13.324,2.098,2.12,1688908531129000,137,3
17765,51.5404947,-0.0247942,13.306,2.086,2.1,1688908531184000,137,3
17820,51.5404944,-0.0247959,13.246,2.055,2.09,1688908531239000,137,3
17875,51.5404939,-0.0247974,13.221,2.041,2.06,1688908531294000,137,3
17930,51.5404933,-0.0247989,13.21,2.085,2.04,1688908531349000,137,3
17985,51.5404927,-0.0248006,13.17,2.129,2.09,1688908531404000,137,3
18040,51.5404921,-0.0248023,13.13,2.175,2.13,1688908531459000,137,3
18092,51.5404916,-0.0248041,13.101,2.236,2.18,1688908531511000,137,3
18144,51.540491,-0.0248061,13.062,2.337,2.24,1688908531563000,137,3
18196,51.5404905,-0.0248078,13.036,2.287,2.34,1688908531615000,137,3
18248,51.5404899,-0.0248094,13.014,2.219,2.29,1688908531667000,137,3
18300,51.5404892,-0.0248113,12.973,2.37,2.22,1688908531719000,137,3
18352,51.5404886,-0.024814,12.95,2.726,2.37,1688908531771000,137,3
18404,51.5404882,-0.0248151,12.918,2.316,2.73,1688908531823000,137,3
18456,51.5404878,-0.0248168,12.912,2.317,2.32,1688908531875000,137,3
18508,51.5404872,-0.0248188,12.923,2.496,2.32,1688908531927000,137,3
18561,51.5404867,-0.0248209,12.912,2.564,2.5,1688908531980000,137,3
18613,51.5404864,-0.0248221,12.904,2.235,2.57,1688908532032000,137,3
18665,51.540486,-0.0248238,12.889,2.279,2.24,1688908532084000,137,3
18717,51.5404854,-0.0248262,12.91,2.581,2.28,1688908532136000,137,3
18769,51.5404849,-0.024828,12.914,2.53,2.58,1688908532188000,137,3
18821,51.5404843,-0.0248293,12.925,2.333,2.53,1688908532240000,137,3
18873,51.5404837,-0.0248314,12.947,2.496,2.33,1688908532292000,137,3
18925,51.5404828,-0.0248326,13.062,2.345,2.5,1688908532344000,137,3
18977,51.5404822,-0.024834,13.069,2.3,2.35,1688908532396000,137,3
19030,51.5404815,-0.024836,13.101,2.459,2.3,1688908532449000,137,3
19085,51.5404809,-0.024838,13.106,2.577,2.46,1688908532504000,137,3
19140,51.5404804,-0.0248396,13.127,2.472,2.58,1688908532559000,137,3
19195,51.5404797,-0.0248413,13.162,2.469,2.47,1688908532614000,137,3
19250,51.540479,-0.0248429,13.196,2.403,2.47,1688908532669000,137,3
19305,51.5404783,-0.0248447,13.22,2.505,2.4,1688908532724000,137,3
19360,51.5404777,-0.0248467,13.25,2.611,2.51,1688908532779000,137,3
19415,51.5404773,-0.0248486,13.253,2.596,2.61,1688908532834000,137,3
19470,51.5404766,-0.0248506,13.266,2.669,2.6,1688908532889000,137,3
19525,51.5404759,-0.0248523,13.262,2.63,2.67,1688908532944000,137,3
19580,51.5404752,-0.024854,13.278,2.614,2.63,1688908532999000,137,3
19635,51.5404745,-0.024856,13.314,2.674,2.62,1688908533054000,137,3
19690,51.5404738,-0.0248578,13.337,2.703,2.68,1688908533109000,137,3
19745,51.540473,-0.0248597,13.34,2.719,2.71,1688908533164000,137,3
19800,51.5404724,-0.0248616,13.34,2.717,2.72,1688908533219000,137,3
